"ExtensionProperty","DeletionTimestamp","ObjectId","ObjectType","AccountEnabled","AgeGroup","AssignedLicenses","AssignedPlans","City","CompanyName","ConsentProvidedForMinor","Country","CreationType","Department","DirSyncEnabled","DisplayName","FacsimileTelephoneNumber","GivenName","IsCompromised","ImmutableId","JobTitle","LastDirSyncTime","LegalAgeGroupClassification","Mail","MailNickName","Mobile","OnPremisesSecurityIdentifier","OtherMails","PasswordPolicies","PasswordProfile","PhysicalDeliveryOfficeName","PostalCode","PreferredLanguage","ProvisionedPlans","ProvisioningErrors","ProxyAddresses","RefreshTokensValidFromDateTime","ShowInAddressList","SignInNames","SipProxyAddress","State","StreetAddress","Surname","TelephoneNumber","UsageLocation","UserPrincipalName","UserState","UserStateChangedOn","UserType"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"5cfd88c3-fd20-445a-b410-961e78b04ad4","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"lizabeehall@gmail.com",,,,,,,,"lizabeehall@gmail.com","Guest_5cfd88c3fd20445ab410961e78b04ad4",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","5/29/2020 7:55:32 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"lizabeehall_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2020-05-29T20:08:32Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ef04d011-7a6a-4503-8224-68fda1ab0f28","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"llcampbell@coldwellbanker.com",,,,,,,,"llcampbell@coldwellbanker.com","Guest_ef04d0117a6a4503822468fda1ab0f28",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:20 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"llcampbell_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-02-20T12:12:20Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"276312ba-6a73-40f4-97f8-0b9485aef727","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"lori.cbww@gmail.com",,,,,,,,"lori.cbww@gmail.com","lori.cbww_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:03 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"lori.cbww_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:03Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"59ee9488-978a-462d-9a85-a6942ce37a5c","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"lorilollockrealtor@gmail.com",,,,,,,,"lorilollockrealtor@gmail.com","lorilollockrealtor_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:04 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"lorilollockrealtor_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:04Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"d6aafd97-efab-4bd3-a5c6-2c4684e8e066","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"lrispoli@cbharper.com",,,,,,,,"lrispoli@cbharper.com","Guest_d6aafd97efab4bd3a5c62c4684e8e066",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:21 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"lrispoli_cbharper.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:21Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"d0e9e642-d425-4491-983e-2b1a6a44cd09","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Lakeside Copier",,,,,,,,"lscopier@cbww.com","lscopier",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/12/2021 10:08:50 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"lscopier@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"1668727e-ef54-47c4-9da7-692e6cb1b141","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Lynn Shaw",,"Lynn",,"jcT5kNBO4kKGmgx020jBNg==",,,,"lshaw@cbww.com","lshaw",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/31/2018 2:26:24 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Shaw",,"US","lshaw@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"f66cc33c-dd9f-4253-b285-d1ea2457297c","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"Mark Nichols",,,,,,,,"mark.nichols@coldwellbanker.com","mark.nichols_coldwellbanker.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:07 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"mark.nichols_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2022-05-06T09:53:22Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"036aa77f-8070-4479-a867-ae718220eda2","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Marcy Beavers",,"Marcy",,"kKQqfhPRl0aQFqGOKi8U0w==",,,,"mbeavers@cbww.com","mbeavers",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","9/4/2020 5:24:52 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","036aa77f80704479a867ae718220eda2mbeavers@cbww.com",,,"Beavers",,"US","mbeavers@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"0c50a53d-9bf9-4b6d-ad55-96da5e08d14a","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"mcguffeyd@aol.com",,,,,,,,"mcguffeyd@aol.com","mcguffeyd_aol.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:06 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"mcguffeyd_aol.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:06Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"d1d9c2a7-8e99-4c12-84e3-5ec73ac561aa","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Megan Cochran",,"Megan",,"FTjQtLdrRUmVzQ5P/idQyA==",,,,"mcochran@cbww.com","mcochran",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","3/29/2023 8:46:38 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","mcochran@cbww.com",,,"Cochran",,"US","mcochran@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"cd748239-ff8e-4df9-bd07-1047bea4a9a1","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Martin Delozier",,"Martin",,"38H3IhRDq0G270kOjy6MnQ==",,,,"MDelozier@cbww.com","mdelozier","+1 8652507800",,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/24/2018 12:40:32 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","MDelozier@cbww.com",,,"Delozier",,"US","mdelozier@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"6e3410d6-8af1-4d73-960e-542955e131c2","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Media cbww",,"Media",,"5eY53FSfY0OB4vy++PnFLg==",,,,"media@cbww.com","media",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","8/21/2017 1:45:50 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"cbww",,"US","media@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"3dbeeb27-a0bf-44ec-900e-731b97bf9fc1","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Media Assistant",,"Media",,"GjTEw/XC3EePsjQW1MBYog==",,,,"mediaassistant@ColdwellBank.onmicrosoft.com","mediaassistant",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","8/19/2017 12:20:27 AM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","mediaassistant@cbww.com",,,"Assistant",,"US","mediaassistant@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"1ac3c5c4-6ebb-4923-a4c4-5121ba72a234","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"meganbrowntn@gmail.com",,,,,,,,"meganbrowntn@gmail.com","meganbrowntn_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:37 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"meganbrowntn_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:37Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ecd1d217-d504-4b8a-ba3f-afe46c2866ab","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Misty Garner",,"Misty",,"rkUq6NDwlUGPbpoA9mBWVA==",,,,"mgarner@cbww.com","mgarner",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/17/2017 6:55:17 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Garner",,,"mgarner@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"24c40a9f-caf7-4aa3-8082-643a251cb647","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Melinda Gray",,"Melinda",,,,,,"mgray@cbww.com","mgray",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/15/2023 4:39:47 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","mgray@cbww.com",,,"Gray",,"US","mgray@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"d4e979de-1e24-4b10-a62e-7d3753538c11","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"michael@schmidtmanagement.com",,,,,,,,"michael@schmidtmanagement.com","Guest_d4e979de1e244b10a62e7d3753538c11",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:13 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"michael_schmidtmanagement.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:13Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"70b0d53e-df5e-4780-a00b-51290fb0e2dc","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"michaelwaggoner@cbbain.com",,,,,,,,"michaelwaggoner@cbbain.com","Guest_70b0d53edf5e4780a00b51290fb0e2dc",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:18 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"michaelwaggoner_cbbain.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:18Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"41ec1f67-d174-4a1b-8b9b-b6625298bcb7","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Migration Admin",,"Migration",,,,,,"migadmin@cbww.com","migadmin",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","3/15/2023 1:58:55 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Admin",,"US","migadmin@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"687f1412-88ff-4545-9dc7-cc00fcdc8013","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"mike.carter@cblegacy.com",,,,,,,,"mike.carter@cblegacy.com","Guest_687f141288ff45459dc7cc00fcdc8013",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:16 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"mike.carter_cblegacy.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:16Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"0f658010-0226-4e11-ac45-77742d21697f","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"mikeshoffner.tn@gmail.com",,,,,,,,"mikeshoffner.tn@gmail.com","mikeshoffner.tn_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:17 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"mikeshoffner.tn_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:17Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"cff4a8de-da6a-486d-b632-47cd717bac03","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"milissajomcgavin@gmail.com",,,,,,,,"milissajomcgavin@gmail.com","milissajomcgavin_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:05 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"milissajomcgavin_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:05Z","Guest"
